setBiosysID	geneEntrezID
125137	8517
512	5439
167191	1290
198787	4967
198849	2786
167190	7466
484	728
83093	5563
187193	23229
106010	162
487	4790
106372	10800
83065	5063
100064	5594
161003	284217
198874	2261
462	2891
187103	5771
160977	33
187097	5970
198909	640
83105	5294
106388	5601
198825	3458
198803	10605
138019	5599
105976	285596
478	3480
106019	5062
96864	6772
106041	2787
198884	8290
198811	2932
105796	122706
138368	6999
105765	54820
119544	25942
83007	622
105884	5426
102181	4734
521	6655
83083	1366
462	2914
106041	7204
105944	5438
505	32
105786	5700
99051	5595
102279	11267
106028	55970
83089	5879
119558	6563
106407	715
132956	39
106074	6136
498	119682
119552	207
193328	5527
105811	10121
193147	695
119560	6508
83089	2149
83078	3590
121285	8516
83098	7381
198918	9636
83084	1453
105902	112
105890	5427
198774	5575
161072	10864
198862	4067
119521	387
138017	6464
198782	26060
106543	5983
83042	2181
137934	5422
83051	3552
83061	9475
137945	58494
106028	29106
83053	706
106169	1081
106199	805
105890	5439
198782	83481
123028	8525
408	4598
83033	1549
187089	6885
131226	8799
138055	1326
483	57369
106220	6120
401	1807
138085	23054
106396	5528
105939	8850
138020	1026
160955	23521
138040	801
187176	6529
119548	3362
198885	3717
425	29785
105937	5464
138167	4942
83067	56034
106467	112
198881	572
106516	2790
119535	9074
198836	2885
198855	7187
106356	5368
106551	51082
323	219
161006	27330
137935	5604
198782	5582
83122	8363
106355	8822
105965	6156
138056	8260
105820	5426
119544	57761
83113	64399
187211	26986
198852	19
488	23529
106356	9630
105678	22985
161005	287
83020	1562
106241	10382
324	3034
137932	8600
137939	834
83067	10398
463	4999
198862	1794
187196	3659
96530	3778
198759	107
102279	57132
119548	119695
105940	51639
83072	10381
198855	5295
106230	2683
198855	54472
137977	30844
137967	6776
83083	3702
106534	5594
513	2778
105862	6118
106397	57162
498	26189
105794	5111
83078	2056
105658	5534
106572	2646
106503	1123
106142	2222
187084	7314
122131	6347
106513	2901
187196	3456
119520	5364
160955	8894
83122	7124
198777	5599
105983	6882
119558	9497
198861	3356
198774	3726
187189	2792
490	7124
187104	3445
106502	10144
198880	5265
105765	5686
170720	5579
83087	143503
198779	3552
83113	51684
529	6776
105977	6228
106532	2752
83087	219453
106421	53358
198806	5894
83020	79799
459	57105
83067	394
137922	3553
106546	6118
106003	5432
105715	55902
106549	8363
105648	5691
106200	57122
99052	10053
125136	10262
105860	221120
105801	995
500	3687
172847	80781
119525	5361
193096	6773
106516	4905
106461	5595
106028	10019
187100	3449
105688	7222
83116	4088
198768	3155
526	999
106572	283375
105747	5713
467	6844
501	23533
346	4758
82928	226
132956	121278
198789	5602
106357	2693
105744	5698
105743	5688
83050	107
106572	55630
83122	474382
105978	6129
138018	5595
106034	11343
106231	2621
198850	1588
105967	1965
83079	8795
106513	10369
349	23127
83090	5256
119530	5058
106028	682
288	3420
82979	51700
456	57551
106552	8341
105815	5526
161075	8884
83067	7424
161033	816
83020	125
106448	7311
105837	5435
462	2925
83100	4719
83083	24146
406	10901
307	55811
187196	3831
427	2949
106261	5829
198832	4088
106396	5599
105807	1778
106053	5747
106356	5580
199266	54913
83080	5788
187205	2316
137979	5451
138018	3560
198906	7529
83052	51196
106263	26289
534	8365
106356	728
160962	4695
147809	356
106326	211
105926	2697
83089	2335
106446	4804
119558	57835
83050	3708
106196	7167
198769	4982
106028	9057
83118	4792
130590	23533
106483	5515
106029	5781
106029	5578
169353	4801
475	7046
369	8879
494	9075
138045	7422
105903	6141
198883	9021
366	113612
106230	6229
512	6647
82936	56898
445	10213
161020	2535
83122	83740
137944	4215
106496	814
83093	9021
105825	5704
137978	406
187170	6934
132956	80308
106356	391112
83074	3107
83123	3109
106036	388
187211	5718
83048	4773
160941	5720
450	4199
161012	51227
198847	5460
193096	207
193146	8714
350	5973
119540	2786
138018	5581
137948	91851
530	5747
137991	23118
82956	217
456	2260
105984	3978
429	79966
138007	1062
106284	7371
83105	6502
139165	64087
137960	9564
131226	255027
370	2525
106572	196883
161066	30061
169493	1234
106043	8503
83036	6227
105899	7316
445	5696
160965	7352
187195	2567
83087	387748
160961	3643
485	3823
106386	3635
105789	4172
160947	6921
82946	1633
82934	3030
106043	2864
198782	3856
132956	537
169347	3397
105699	1576
106558	2068
105677	8428
198811	891
106560	79869
366	8529
105764	996
123143	260293
160977	51703
138031	3673
198803	1915
198802	3170
187082	51284
175229	10557
106359	3577
132956	84172
187089	5605
519	5894
106516	3772
119559	8671
138058	6654
106554	9013
105938	6095
332	1644
83092	54361
106424	55437
106250	113235
167190	10294
198832	10062
344	2998
139126	2875
105808	5566
105678	4001
105810	22981
515	6868
83090	5837
106555	902
83093	3952
527	7157
105957	9295
83030	123283
198886	2828
106391	11035
515	525
106551	54700
105995	902
106396	5516
82937	1717
132956	5091
82964	169355
500	1073
82954	5161
106574	5433
83048	27006
106029	1072
83060	5575
106459	117145
171868	1284
106028	2791
193147	29760
106386	3718
105943	6882
528	53358
83051	3449
83069	6900
462	5029
497	10842
523	354
137962	284654
105658	207
83085	3710
106503	2245
105977	25873
105815	6396
119520	3984
106420	51422
462	2831
462	6870
106200	23225
106402	5601
96866	59
106048	5552
198845	6196
167190	4217
106220	2539
160976	6718
83092	7480
132956	2572
106467	5573
82946	654364
105942	2957
198901	3576
83054	7534
198862	921
106004	902
96864	108
492	3265
177876	56001
187227	10326
138629	6309
137931	81537
356	11285
497	3265
83065	2046
105978	6223
480	57863
106028	2886
100065	729
160976	570
106327	4191
83071	93408
172847	1288
148660	409
173973	27102
131126	847
131226	2181
106396	4615
83049	2885
473	3955
116127	8761
132956	283871
198774	6500
106200	23511
105966	8894
96866	5595
349	2683
83087	390081
193147	27035
138060	5580
101143	10782
106378	113091
105984	6877
83087	219487
198905	54578
83101	529
520	8517
521	2885
105698	1555
83087	391191
160137	8767
83085	816
119522	388
105849	23583
198885	207
161045	2897
148661	868
105964	23636
187205	2814
83103	10381
105829	5706
106502	55843
169348	3693
83035	5244
132956	10690
82986	160851
160941	5557
498	343406
139488	3635
106522	10815
138034	1942
325	124
519	2885
175229	8894
106034	5595
106356	135
106342	1956
497	2767
83091	2796
160944	5715
187174	3312
83087	1262
160943	5717
198832	55847
83089	88
161062	10672
187097	7321
161020	10381
83119	4893
161046	1742
137976	5599
177876	81929
198813	51582
119548	403284
119524	8829
161052	1025
198884	10013
480	1493
198780	994
160134	4790
106229	55746
106405	727
83051	2833
105741	5700
83066	64600
83079	4776
194323	7412
82987	8395
106356	7200
119544	7296
83032	54658
198806	9604
161028	1142
83095	3118
137918	10006
106390	5515
198886	26692
106497	5578
83087	1179
83055	9133
106057	2165
138007	7465
169493	23118
83091	775
106392	4790
153910	53407
160948	8356
106230	5202
96866	140465
478	5601
198782	5605
100064	7529
106077	6231
456	2005
475	64750
106513	57030
105864	4683
105937	2063
105750	23595
106356	94233
106493	5499
167190	6238
105787	5704
105739	5692
500	10451
106391	7311
105890	2067
160958	2549
137967	6464
160138	5519
106196	81929
83060	7132
83032	54575
83053	23620
106493	5582
198811	7157
83121	3447
138011	253260
105825	246184
105937	25873
495	8945
187177	18
138949	3632
137941	9495
507	3552
172847	1282
335	6611
105909	1045
105940	4331
82974	80201
500	103910
106169	6528
106074	6124
106502	9743
106043	1241
137942	2043
83090	5565
114229	4000
198756	6472
106356	4987
198857	2309
137941	805
137957	7534
83048	4149
106443	84033
462	1815
83076	6885
82942	4697
106136	55711
106391	4792
83060	843
105835	5699
83114	5291
106415	3109
100064	4214
198779	2249
106538	9463
105822	4999
105897	5519
106511	5698
105722	7363
106328	10000
198852	3949
105820	5721
128760	2826
105807	7846
160991	23636
198826	6777
138601	5333
428	3251
83080	6655
119573	6518
106026	10197
106358	301
106048	2243
161043	83988
83044	2968
119550	1813
105679	118
105904	58477
160976	1589
82935	2181
137916	5515
459	1133
105937	5441
198847	7481
119549	5032
161048	3012
119544	183
105937	6194
83071	84612
106054	9564
106502	23526
105786	23198
105673	331
83101	9414
160962	4718
106035	5336
83035	5825
106034	5478
116127	54512
106516	2893
154383	5582
106383	390197
106388	5289
498	26538
106557	6924
171868	5646
83106	5293
316	5019
82989	50487
198782	5296
105995	5431
96866	6093
138006	5578
83094	5590
119557	3118
198832	23175
503	891
460	64806
106396	4205
173973	5296
367	1571
106469	801
169295	1359
106196	2026
106242	7277
498	126541
105821	4998
198795	6093
138015	3837
106029	64805
106572	55970
105949	5441
105940	6627
105688	6386
119548	208
198811	5591
99051	10681
138448	2936
106356	7472
456	9479
83079	3451
161069	57181
119304	5604
119548	2867
198886	81491
82946	11128
106055	3674
340	2747
138001	3551
106077	6165
82946	87178
531	6655
161012	23556
198874	5879
105737	6843
105748	5711
198759	196883
106244	10574
138038	8997
83058	8678
187354	3984
187215	56915
106414	3122
121285	3675
106421	3265
460	5473
105824	5717
106565	5437
198780	9547
102279	9146
83056	22888
137922	5608
83105	1387
122191	331
138036	1452
138053	857
106426	6194
504	818
169351	7037
148661	1495
160974	5562
198884	64425
132956	51540
105854	51455
105964	4686
404	248
100064	6195
106552	8347
83092	1856
126909	114
487	8772
106000	5437
161059	2790
106266	2618
106050	5340
504	801
466	1642
105897	151246
105776	8318
106545	5985
106169	10991
126909	10744
474	650
83069	3688
83073	5104
105739	9184
82957	113451
106403	5605
459	108
198803	8662
148661	53358
137993	808
198886	10886
474	80326
106397	4793
106068	81929
105786	5689
83087	26659
187226	8128
105810	22995
105940	902
82975	57171
198847	5520
187196	11004
368	100137049
105898	84515
532	3122
161062	552891
167325	1409
106356	219958
106378	2793
82984	27087
138080	55958
106439	196883
106388	6285
292	80201
198849	8165
106230	22872
106329	390874
187102	5300
99051	2921
138014	3861
137987	1736
106335	5431
119548	6846
119548	390321
161052	2962
119559	23657
501	8503
105942	6884
138024	83939
82949	1757
187211	8741
106356	26659
83087	5593
105812	55143
106028	9046
161054	6924
106067	6139
187097	3451
83093	6774
82928	84076
502	5567
106115	31
106074	6222
138052	1947
161020	2841
198906	55970
105972	8669
470	3553
83100	27089
198821	7367
105907	6347
498	8388
169348	2909
119545	9026
105824	23198
161013	8128
82945	1553
462	799
119548	23236
105688	163
96864	1233
187223	4124
160948	25885
138628	10682
407	7365
105807	891
198855	6300
160948	55703
106458	135
106480	1175
307	5432
160976	56894
148660	2780
149806	6011
459	3357
187202	6546
198765	2911
160977	6256
509	5530
527	4318
450	1374
105836	5700
436	9429
160979	5096
106471	114
187090	23643
106356	6608
106050	5054
198917	25885
106017	6923
83103	2017
106533	6506
160994	1974
198881	1385
132956	56913
137990	23263
441	6175
105940	10978
198803	1975
119548	151306
187089	7316
138076	808
105707	6916
106111	5408
106263	270
121494	4634
83089	6655
106029	84876
518	7040
198824	2687
83097	51107
119548	887
83035	23456
496	5500
83054	3066
105836	5694
96530	85366
467	9570
106347	2249
198785	4023
198894	7867
138601	8897
482	23562
106334	54487
83056	330
198900	4322
105995	5437
106386	9978
198906	777
187085	387522
119548	6655
106030	3673
99051	5197
105769	4998
83038	6908
160991	54464
83050	2066
160967	3987
119551	51764
83050	63928
96865	8943
119554	942
119558	114134
83111	10488
460	659
83071	387
501	253314
105952	3178
332	38
144182	483
194384	355
83105	6688
106386	2210
106062	5781
187196	11127
106462	6300
106358	10886
167324	5970
105899	5696
106420	5494
106572	146802
187094	7409
198829	25796
105976	1936
83066	5894
119548	119679
83065	5058
500	3690
83114	1871
523	572
198805	1869
96530	123745
106548	8348
106426	81617
83107	405
106495	5321
83048	7189
138057	5290
82945	1549
137935	4751
530	317
106560	9785
199378	10775
148661	26052
137932	1052
106548	8339
198799	1452
130590	23439
471	6500
105682	3024
105648	839
198903	7431
138068	3815
160944	7324
105821	5685
106388	10333
119549	2785
160997	6300
106383	390157
466	55585
161020	10692
106029	2773
198774	6383
106493	5528
106591	1756
105923	152
106380	116
106357	3351
169352	2810
187102	29110
102181	10015
82957	29920
160948	8341
119548	389
105969	6207
199266	9724
116127	25804
101143	5601
105979	7101
82986	10327
309	1854
446	196294
198782	4609
106333	208
161012	84920
106043	3061
177876	10557
106365	146
187198	5023
105771	5705
106170	9057
106356	283092
106552	8352
131126	8799
508	4821
160976	4199
106160	1522
105811	8655
83071	4633
82932	7365
198850	51166
105824	10197
119548	4985
123018	2181
137956	2034
83070	51701
106332	6218
106423	5595
105937	10236
138050	868
105979	126382
153352	1473
493	10451
119548	10235
106073	8021
138069	5594
82959	130
105960	1977
480	214
106574	1022
83100	1387
199538	8884
105781	4998
105926	127534
83098	291
83090	79660
358	9956
131226	5195
160962	4706
465	545
172847	4225
485	3134
193328	23283
83108	595
96530	5604
105697	1293
443	6879
132956	231
106413	3133
160988	94115
105659	572
119559	124935
198813	4618
106541	5557
83062	23385
137957	3320
137955	2353
83066	10000
105688	9037
106356	2151
106386	11069
96864	1445
160943	5694
187180	54331
106056	5908
137939	1647
500	673
105689	6900
138001	5578
460	356
132956	9331
349	10941
105983	5685
137914	7471
198779	140738
187181	2787
187173	5465
105906	64061
498	391109
475	8646
105807	10806
99051	10235
83087	81448
96865	3988
83056	8916
106574	51639
473	4851
106540	5985
99051	23236
119548	127066
501	10000
526	2250
83099	581
137993	4772
105812	991
138073	8089
344	3098
83047	2237
198848	7182
83068	6696
137936	5599
347	51809
99051	1398
82973	2539
106468	107
160966	1007
99052	2588
106555	85236
83101	535
106035	94235
106328	6210
105736	112755
198805	4176
198786	5716
287	160287
478	3675
198765	64582
106347	2254
106010	1794
187081	3654
287	3948
187102	7321
83083	5291
138007	701
498	254973
106346	8822
482	4621
106043	2790
105976	6164
187100	3442
137934	4609
137953	4214
83025	1491
160943	5516
484	716
83084	9572
106332	6224
106356	403278
105765	1719
106418	3119
105765	6233
138001	5371
161064	26266
161020	6364
101142	2752
424	5859
83097	63928
83082	6300
106230	1984
83069	941
106029	7018
161075	213
138068	5295
298	6309
161035	2902
82986	80339
173973	5291
105951	1660
198806	3479
106357	60675
106513	3765
345	8818
173907	8554
153910	51807
125138	3689
160976	23054
198857	6777
119548	128360
106342	30011
126872	4085
105968	6228
106465	1398
160139	1386
161028	1138
105746	7157
105881	7520
101142	122622
471	89780
106356	284532
106080	23636
83065	2041
106419	29904
105765	29945
187178	54331
106591	3679
338	51091
119548	390326
137945	4485
106550	126961
137989	1000
105749	5690
193096	11006
119520	9475
160959	2263
198843	11129
161053	5439
106068	5439
138060	156
106516	2770
105938	8013
83007	116285
105937	3735
106469	5573
106439	9261
498	402135
83090	2998
126909	5518
106356	3576
105998	2959
147809	5521
187180	548645
198877	836
105906	1663
105949	5436
106398	4792
138077	10733
106591	7137
105698	6819
198864	2309
198884	6598
161054	5430
138005	387
83067	3611
105815	57551
106028	5216
106169	5721
106465	10818
105688	8633
105749	11200
106356	5179
119546	6643
200309	7097
187195	170572
105895	29089
160976	1892
161012	79694
198809	4598
119525	91584
106157	4023
82975	1798
198829	22934
198894	5062
480	3133
160949	55290
406	7363
105766	1874
106067	6170
198863	2099
106248	10382
198781	22859
105952	10921
530	10000
198857	640
83125	916
105795	1763
105836	5709
187104	6773
138053	8772
198826	1399
169348	23092
106502	57449
338	4548
169493	4790
105957	8683
119550	5999
137998	207
187212	3312
198807	2810
512	23186
142437	54905
142220	349565
83036	9045
106242	7280
83062	1856
160944	5718
106034	2982
83076	7097
187193	23120
198814	6514
106537	815
529	7704
187212	5721
105903	6136
137917	5599
106096	291
106470	196883
105937	3188
106556	5437
193146	9429
106358	1910
106387	8737
161001	1630
83038	6874
106041	388
105688	286
119548	5956
169642	3111
106028	487
132956	64816
83087	26246
198806	26060
117293	3655
369	340485
194324	30814
488	1440
198892	5732
106383	341799
478	7422
83102	51606
106481	4205
106518	5864
198844	6776
489	960
350	132789
480	3122
105688	57698
106398	1846
106493	2785
105951	8243
173973	1366
198787	4191
106114	6785
83041	7095
198887	10062
83059	6794
142251	57678
153859	50617
106572	2566
102279	5869
198779	4763
83122	55506
488	1154
119550	51764
161066	7780
478	858
193147	4773
105901	5693
489	929
93344	1327
106465	983
105688	6326
106028	8350
106243	10381
138053	6868
106388	114609
198785	6256
441	6224
82957	58510
290	729020
461	8526
119559	11254
106503	7409
193328	8761
106384	6696
138071	6461
498	26716
106343	2250
106513	1141
424	123283
106388	7316
119551	8601
137987	8658
106424	1975
198906	482
350	8790
83065	10298
460	3593
160976	1582
106439	6195
105909	2782
82959	259307
132956	10327
83102	5970
528	1399
101144	581
198806	1329
169642	10105
161048	3017
106549	22916
83064	6199
106352	2249
161037	88
119541	2784
83057	55850
106356	80834
105973	6132
167324	5567
198832	3991
335	6723
